identity,generation_method,source_identity,blend_alpha,output_path,embedding_ok,arcface_similarity,rank1_match,case_label,saliency_path,saliency_cosine_sim,saliency_l1,reg_forehead,reg_eyes,reg_nose,reg_mouth,reg_jaw_chin
Robert_Horan,morphing,Gerry_Parsky,0.7,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_0.jpg,True,0.90964,True,A,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_0_N1000_s8_p0.5_seed420241_saliency_norm.npy,0.9246070384979248,0.14559578895568848,0.17328937758808577,0.2869166346243939,0.11468105578543482,0.11211997832140996,0.08711671496658595
Robert_Horan,morphing,Giuseppe_Gibilisco,0.3,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p3_1.jpg,True,0.122788,False,C,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p3_1_N1000_s8_p0.5_seed420242_saliency_norm.npy,0.8695299625396729,0.20888811349868774,0.29478347635928076,0.16193332003576788,0.07244133654248645,0.0868983230359829,0.0933018940106917
Robert_Horan,morphing,Giuseppe_Gibilisco,0.5,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p5_1.jpg,True,0.368972,True,A,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p5_1_N1000_s8_p0.5_seed420243_saliency_norm.npy,0.9380549788475037,0.1202610433101654,0.19149460705036286,0.22711462456869103,0.10909422988826059,0.1200967884652944,0.09114409658541464
Robert_Horan,morphing,Giuseppe_Gibilisco,0.7,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_1.jpg,True,0.73346,True,A,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_1_N1000_s8_p0.5_seed420244_saliency_norm.npy,0.9555561542510986,0.10460567474365234,0.16787233570637658,0.24833906089042512,0.11705510818779104,0.12361369737140758,0.08959073682770145
Robert_Horan,morphing,Mack_Brown,0.3,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p3_2.jpg,True,0.205497,False,C,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p3_2_N1000_s8_p0.5_seed420245_saliency_norm.npy,0.8501081466674805,0.19773277640342712,0.18917657697369242,0.19522361335604047,0.06338766653523266,0.09801482130624724,0.0821762752709436
Robert_Horan,morphing,Mack_Brown,0.5,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p5_2.jpg,True,0.533914,True,A,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p5_2_N1000_s8_p0.5_seed420246_saliency_norm.npy,0.922710120677948,0.16204693913459778,0.1636111273055191,0.26834714255762054,0.08513684623917707,0.10469334892988538,0.08514192184893665
Robert_Horan,morphing,Mack_Brown,0.7,data/synthetic_probes/morphing/Robert_Horan/Robert_Horan_morph_0p7_2.jpg,True,0.848032,True,A,results/crise_maps/crise_tau0p1_Robert_Horan_Robert_Horan_morph_0p7_2_N1000_s8_p0.5_seed420247_saliency_norm.npy,0.9278351068496704,0.1552467793226242,0.13319800225751,0.2733918080449714,0.11566565221596477,0.12604261462303756,0.08412133351541422
Steve_Waugh,morphing,Garry_Trudeau,0.3,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_0.jpg,True,0.116019,False,C,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_0_N1000_s8_p0.5_seed420248_saliency_norm.npy,0.911190927028656,0.1583980768918991,0.22358274642968234,0.28256043974466194,0.08949513674032376,0.06613768307947926,0.0742092633606342
Steve_Waugh,morphing,Garry_Trudeau,0.5,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_0.jpg,True,0.392969,True,A,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_0_N1000_s8_p0.5_seed420249_saliency_norm.npy,0.9277700185775757,0.1445353478193283,0.171458119987852,0.319621516041865,0.12455545213526566,0.10723281866366012,0.09470331625931289
Steve_Waugh,morphing,Garry_Trudeau,0.7,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_0.jpg,True,0.830723,True,A,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_0_N1000_s8_p0.5_seed420250_saliency_norm.npy,0.9393951892852783,0.12404299527406693,0.1871924435350959,0.26864125991085946,0.12667970406188253,0.11824679737239711,0.07527506814177069
Steve_Waugh,morphing,Keira_Knightley,0.3,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_1.jpg,True,0.061988,False,C,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_1_N1000_s8_p0.5_seed420251_saliency_norm.npy,0.7923082113265991,0.2424614131450653,0.2677896836769254,0.19426899149832663,0.024968326308716954,0.044705807967352316,0.07970473836826499
Steve_Waugh,morphing,Keira_Knightley,0.5,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_1.jpg,True,0.229781,True,A,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_1_N1000_s8_p0.5_seed420252_saliency_norm.npy,0.8333258628845215,0.19795101881027222,0.24855954865681829,0.25305506265110234,0.04722802784784556,0.034285293355741875,0.05675985237235769
Steve_Waugh,morphing,Keira_Knightley,0.7,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_1.jpg,True,0.767081,True,A,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_1_N1000_s8_p0.5_seed420253_saliency_norm.npy,0.9231370687484741,0.14394789934158325,0.21032708772205774,0.29607674806042406,0.11933690932334777,0.09324816048959776,0.07922104728087673
Steve_Waugh,morphing,Robert_Torricelli,0.3,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p3_2.jpg,True,-0.044193,False,C,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p3_2_N1000_s8_p0.5_seed420254_saliency_norm.npy,0.8311061859130859,0.22793513536453247,0.28077906036681943,0.21762845962471816,0.050966051949492594,0.04825244476483412,0.06152449062104616
Steve_Waugh,morphing,Robert_Torricelli,0.5,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p5_2.jpg,True,0.096141,False,C,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p5_2_N1000_s8_p0.5_seed420255_saliency_norm.npy,0.8371082544326782,0.1844724714756012,0.24256559228652957,0.24784762803858826,0.042086738943707916,0.06552239553764067,0.08435357803711287
Steve_Waugh,morphing,Robert_Torricelli,0.7,data/synthetic_probes/morphing/Steve_Waugh/Steve_Waugh_morph_0p7_2.jpg,True,0.764677,True,A,results/crise_maps/crise_tau0p1_Steve_Waugh_Steve_Waugh_morph_0p7_2_N1000_s8_p0.5_seed420256_saliency_norm.npy,0.9496216773986816,0.11532872915267944,0.18552859101729757,0.28671179828138965,0.10924100252920912,0.10170791913377031,0.07391287285295962
Michelle_Kwan,morphing,Mariana_Pollack,0.3,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_0.jpg,True,0.605273,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_0_N1000_s8_p0.5_seed420257_saliency_norm.npy,0.8935419321060181,0.15716582536697388,0.17846096713484136,0.26328498431091,0.07948976620612416,0.12109072711645405,0.09206061262826447
Michelle_Kwan,morphing,Mariana_Pollack,0.5,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_0.jpg,True,0.837271,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_0_N1000_s8_p0.5_seed420258_saliency_norm.npy,0.9488155841827393,0.11303319782018661,0.15172486171473723,0.24069612248645425,0.1181079422430583,0.14798685180414836,0.08491678000067879
Michelle_Kwan,morphing,Mariana_Pollack,0.7,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_0.jpg,True,0.919266,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_0_N1000_s8_p0.5_seed420259_saliency_norm.npy,0.9515055418014526,0.10984362661838531,0.16390021472303054,0.265112843221447,0.12241372817719928,0.13922520864627436,0.07877470033961764
Michelle_Kwan,morphing,Donna_Shalala,0.3,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_1.jpg,True,0.13223,False,C,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_1_N1000_s8_p0.5_seed420260_saliency_norm.npy,0.8565775156021118,0.1829923540353775,0.21133629270476076,0.16788800300428727,0.08661719767015408,0.09009077306499405,0.059749712050074566
Michelle_Kwan,morphing,Donna_Shalala,0.5,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_1.jpg,True,0.434333,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_1_N1000_s8_p0.5_seed420261_saliency_norm.npy,0.9194376468658447,0.14190673828125,0.16263289037815837,0.21929112160779893,0.09221556851865169,0.13068805850794635,0.05334681347285615
Michelle_Kwan,morphing,Donna_Shalala,0.7,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_1.jpg,True,0.813856,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_1_N1000_s8_p0.5_seed420262_saliency_norm.npy,0.9427387118339539,0.12474597990512848,0.14588453937199333,0.2650737214640888,0.11064465323354898,0.14145259084937753,0.0813978004133973
Michelle_Kwan,morphing,Angelina_Jolie,0.3,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p3_2.jpg,True,0.012924,False,C,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p3_2_N1000_s8_p0.5_seed420263_saliency_norm.npy,0.8216519355773926,0.24350948631763458,0.21673181968276192,0.1795699741801501,0.02628967215951813,0.08417576395326168,0.08923383872340931
Michelle_Kwan,morphing,Angelina_Jolie,0.5,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p5_2.jpg,True,0.494508,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p5_2_N1000_s8_p0.5_seed420264_saliency_norm.npy,0.9522541761398315,0.11439985781908035,0.17887683216897682,0.24030449532988749,0.12424822326454073,0.1343997843958942,0.07335180574613458
Michelle_Kwan,morphing,Angelina_Jolie,0.7,data/synthetic_probes/morphing/Michelle_Kwan/Michelle_Kwan_morph_0p7_2.jpg,True,0.815492,True,A,results/crise_maps/crise_tau0p1_Michelle_Kwan_Michelle_Kwan_morph_0p7_2_N1000_s8_p0.5_seed420265_saliency_norm.npy,0.9423502683639526,0.12299776077270508,0.16911516770772478,0.22116389447924806,0.12051043286166772,0.1479133361046051,0.08046110697048105
Bob_Beauprez,morphing,Rich_Gannon,0.3,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_0.jpg,True,0.171772,False,C,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_0_N1000_s8_p0.5_seed420266_saliency_norm.npy,0.9390833377838135,0.1384456753730774,0.19427330245992497,0.24007343187155572,0.05314925174305494,0.08123316156650517,0.0920475694694813
Bob_Beauprez,morphing,Rich_Gannon,0.5,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_0.jpg,True,0.517999,True,A,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_0_N1000_s8_p0.5_seed420267_saliency_norm.npy,0.9347866177558899,0.1451614797115326,0.1694811442382435,0.23344177159707774,0.07737764452761776,0.13059860356634406,0.10508364765580433
Bob_Beauprez,morphing,Rich_Gannon,0.7,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_0.jpg,True,0.836499,True,A,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_0_N1000_s8_p0.5_seed420268_saliency_norm.npy,0.9613791108131409,0.11473014205694199,0.16403007930606936,0.2500779724995691,0.08181930989056209,0.10412800399753626,0.08231842261153219
Bob_Beauprez,morphing,Yevgeny_Kafelnikov,0.3,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_1.jpg,True,0.026679,False,C,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_1_N1000_s8_p0.5_seed420269_saliency_norm.npy,0.882488489151001,0.20143115520477295,0.2197853895376491,0.2073236882215226,0.05782232501475644,0.07219978543214046,0.06685827912333081
Bob_Beauprez,morphing,Yevgeny_Kafelnikov,0.5,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_1.jpg,True,0.265534,False,C,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_1_N1000_s8_p0.5_seed420270_saliency_norm.npy,0.8968427181243896,0.17369942367076874,0.2087900804655513,0.29994351928452256,0.052025621539811794,0.07525255995521853,0.0749708263133255
Bob_Beauprez,morphing,Yevgeny_Kafelnikov,0.7,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_1.jpg,True,0.792163,True,A,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_1_N1000_s8_p0.5_seed420271_saliency_norm.npy,0.9549436569213867,0.1408320665359497,0.18763516717751755,0.2707693641669791,0.08828239413624685,0.11255195743956985,0.08916366458099922
Bob_Beauprez,morphing,Sebastien_Grosjean,0.3,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p3_2.jpg,True,0.197307,False,C,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p3_2_N1000_s8_p0.5_seed420272_saliency_norm.npy,0.8985686302185059,0.19693201780319214,0.2177668311438482,0.22728983270297992,0.045148210863999526,0.06102945404960299,0.07490732128424168
Bob_Beauprez,morphing,Sebastien_Grosjean,0.5,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p5_2.jpg,True,0.32713,True,A,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p5_2_N1000_s8_p0.5_seed420273_saliency_norm.npy,0.9059870839118958,0.16086967289447784,0.2013217619603267,0.2366598391398566,0.03511196136856142,0.09490633855642605,0.09151305425904316
Bob_Beauprez,morphing,Sebastien_Grosjean,0.7,data/synthetic_probes/morphing/Bob_Beauprez/Bob_Beauprez_morph_0p7_2.jpg,True,0.705844,True,A,results/crise_maps/crise_tau0p1_Bob_Beauprez_Bob_Beauprez_morph_0p7_2_N1000_s8_p0.5_seed420274_saliency_norm.npy,0.9675835371017456,0.10789152979850769,0.15994988911678032,0.2805916469229179,0.0926011969775982,0.09825239593983665,0.07434721696121464
Oleksandr_Moroz,morphing,Michael_Schumacher,0.3,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_0.jpg,True,0.239284,False,C,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_0_N1000_s8_p0.5_seed420275_saliency_norm.npy,0.8679126501083374,0.20893973112106323,0.2310701123610193,0.1390433612340738,0.04543694478144782,0.13039082599353732,0.09826823499637534
Oleksandr_Moroz,morphing,Michael_Schumacher,0.5,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_0.jpg,True,0.523605,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_0_N1000_s8_p0.5_seed420276_saliency_norm.npy,0.9490926265716553,0.14669832587242126,0.17055000516977606,0.232854476204551,0.1073095958760165,0.14131601075567599,0.0884307049386839
Oleksandr_Moroz,morphing,Michael_Schumacher,0.7,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_0.jpg,True,0.825991,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_0_N1000_s8_p0.5_seed420277_saliency_norm.npy,0.9272205233573914,0.17022188007831573,0.14862007813971587,0.27975508662554116,0.13079068476540867,0.11995783304482192,0.08255112500490912
Oleksandr_Moroz,morphing,Lili_Taylor,0.3,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_1.jpg,True,0.323481,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_1_N1000_s8_p0.5_seed420278_saliency_norm.npy,0.9047025442123413,0.18615742027759552,0.17730648432852122,0.2499969479790478,0.10368021578124573,0.11592930961940287,0.07505623649000094
Oleksandr_Moroz,morphing,Lili_Taylor,0.5,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_1.jpg,True,0.670166,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_1_N1000_s8_p0.5_seed420279_saliency_norm.npy,0.9387469291687012,0.15619760751724243,0.14927954316931583,0.26804065044809094,0.1178053652175565,0.11199491567967776,0.06434173822153466
Oleksandr_Moroz,morphing,Lili_Taylor,0.7,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_1.jpg,True,0.918553,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_1_N1000_s8_p0.5_seed420280_saliency_norm.npy,0.9255988597869873,0.17548096179962158,0.14559749684862164,0.2952508165645535,0.1288489452525418,0.12266893910615524,0.07867383291627694
Oleksandr_Moroz,morphing,Patti_Labelle,0.3,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p3_2.jpg,True,-0.00582,False,C,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p3_2_N1000_s8_p0.5_seed420281_saliency_norm.npy,0.8854357004165649,0.20048752427101135,0.2387137010269991,0.14136565165669968,0.06806672547939414,0.10398296208166587,0.07820030027203358
Oleksandr_Moroz,morphing,Patti_Labelle,0.5,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p5_2.jpg,True,0.192619,False,C,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p5_2_N1000_s8_p0.5_seed420282_saliency_norm.npy,0.9274830222129822,0.16627506911754608,0.1950232957872582,0.17617158452987297,0.08269530573588978,0.11758135653208376,0.0966068150760032
Oleksandr_Moroz,morphing,Patti_Labelle,0.7,data/synthetic_probes/morphing/Oleksandr_Moroz/Oleksandr_Moroz_morph_0p7_2.jpg,True,0.763327,True,A,results/crise_maps/crise_tau0p1_Oleksandr_Moroz_Oleksandr_Moroz_morph_0p7_2_N1000_s8_p0.5_seed420283_saliency_norm.npy,0.9375723600387573,0.15417957305908203,0.1395325380771656,0.26715342332776154,0.1145450613197946,0.10962425933426054,0.09065868554196707
Kamal_Kharrazi,morphing,Yao_Ming,0.3,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_0.jpg,True,0.12573,False,C,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_0_N1000_s8_p0.5_seed420284_saliency_norm.npy,0.8535846471786499,0.22211848199367523,0.2594609201962358,0.18093151978350405,0.05034736447729453,0.05858574568056917,0.09656991296125046
Kamal_Kharrazi,morphing,Yao_Ming,0.5,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_0.jpg,True,0.597287,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_0_N1000_s8_p0.5_seed420285_saliency_norm.npy,0.9285024404525757,0.1353667974472046,0.19861390079842764,0.21432462527310805,0.10157915323986069,0.09628886898960493,0.1163692094630138
Kamal_Kharrazi,morphing,Yao_Ming,0.7,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_0.jpg,True,0.883749,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_0_N1000_s8_p0.5_seed420286_saliency_norm.npy,0.9342853426933289,0.13814093172550201,0.17521993274790637,0.2298686410046897,0.09565658582436805,0.10172512982814191,0.09783150489213985
Kamal_Kharrazi,morphing,Vivica_Fox,0.3,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_1.jpg,True,0.094814,False,C,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_1_N1000_s8_p0.5_seed420287_saliency_norm.npy,0.9173920154571533,0.1458992213010788,0.24143922459835207,0.2066565406162658,0.0941072622685022,0.07977655956823744,0.07901448827145408
Kamal_Kharrazi,morphing,Vivica_Fox,0.5,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_1.jpg,True,0.399234,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_1_N1000_s8_p0.5_seed420288_saliency_norm.npy,0.9347461462020874,0.13436000049114227,0.1975684466058252,0.21802638397654753,0.083512347989024,0.09426391620985224,0.08912834855257905
Kamal_Kharrazi,morphing,Vivica_Fox,0.7,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_1.jpg,True,0.890542,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_1_N1000_s8_p0.5_seed420289_saliency_norm.npy,0.966793417930603,0.09813886135816574,0.2013955748567658,0.24086798943352758,0.10314048527436712,0.09180900451326261,0.08628127426251331
Kamal_Kharrazi,morphing,Justin_Gatlin,0.3,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p3_2.jpg,True,0.10495,False,C,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p3_2_N1000_s8_p0.5_seed420290_saliency_norm.npy,0.8920412063598633,0.18901081383228302,0.28111157566079276,0.173873546745988,0.052360014053658005,0.06168612212557868,0.08136763247136702
Kamal_Kharrazi,morphing,Justin_Gatlin,0.5,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p5_2.jpg,True,0.456073,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p5_2_N1000_s8_p0.5_seed420291_saliency_norm.npy,0.9226576685905457,0.16149626672267914,0.18262592542867473,0.22395269932432263,0.07298650594771905,0.07578717514054246,0.09158256929000128
Kamal_Kharrazi,morphing,Justin_Gatlin,0.7,data/synthetic_probes/morphing/Kamal_Kharrazi/Kamal_Kharrazi_morph_0p7_2.jpg,True,0.839795,True,A,results/crise_maps/crise_tau0p1_Kamal_Kharrazi_Kamal_Kharrazi_morph_0p7_2_N1000_s8_p0.5_seed420292_saliency_norm.npy,0.9589322209358215,0.1271069049835205,0.20998104081311053,0.25469279211575,0.09268275355290059,0.0817551212174503,0.07288071208283808
Amanda_Beard,morphing,Kevin_Costner,0.3,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p3_0.jpg,True,0.115495,False,C,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p3_0_N1000_s8_p0.5_seed420293_saliency_norm.npy,0.893949568271637,0.18284952640533447,0.23407426366673656,0.2461353144599358,0.07475370540877581,0.0817166102951844,0.08249649151049167
Amanda_Beard,morphing,Kevin_Costner,0.5,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p5_0.jpg,True,0.39568,True,A,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p5_0_N1000_s8_p0.5_seed420294_saliency_norm.npy,0.8355365991592407,0.23065781593322754,0.2183770642208939,0.26663989811947725,0.11660052938222347,0.12394908606836509,0.0709245298306031
Amanda_Beard,morphing,Kevin_Costner,0.7,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p7_0.jpg,True,0.773102,True,A,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p7_0_N1000_s8_p0.5_seed420295_saliency_norm.npy,0.8264827728271484,0.24601387977600098,0.2000390629448562,0.26550429042352147,0.12760569544992276,0.13729483765446163,0.08653359398140396
Amanda_Beard,morphing,Annette_Bening,0.3,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p3_1.jpg,True,0.121345,False,C,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p3_1_N1000_s8_p0.5_seed420296_saliency_norm.npy,0.893064022064209,0.19559766352176666,0.2623782175895776,0.1883095580958548,0.08108208573692685,0.10603617958571561,0.07018427178470293
Amanda_Beard,morphing,Annette_Bening,0.5,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p5_1.jpg,True,0.31058,False,C,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p5_1_N1000_s8_p0.5_seed420297_saliency_norm.npy,0.8390378952026367,0.23613949120044708,0.21379152190092973,0.27659304097367005,0.11692720210989441,0.1240971953035462,0.06399034582361066
Amanda_Beard,morphing,Annette_Bening,0.7,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p7_1.jpg,True,0.744618,True,A,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p7_1_N1000_s8_p0.5_seed420298_saliency_norm.npy,0.8830806016921997,0.19139033555984497,0.20277196780766502,0.26693219111082916,0.08802511604174942,0.13500534350323853,0.0943513875488399
Amanda_Beard,morphing,George_Roy_Hill,0.3,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p3_2.jpg,True,-0.008037,False,C,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p3_2_N1000_s8_p0.5_seed420299_saliency_norm.npy,0.8922489285469055,0.19476374983787537,0.27064257506348754,0.16082428306839053,0.03990998726819272,0.06851829205963948,0.08991426421473082
Amanda_Beard,morphing,George_Roy_Hill,0.5,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p5_2.jpg,True,0.226598,False,C,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p5_2_N1000_s8_p0.5_seed420300_saliency_norm.npy,0.8976520299911499,0.18611741065979004,0.19074058422858284,0.179337622660814,0.10317263559319001,0.13068604197745506,0.09854794727597295
Amanda_Beard,morphing,George_Roy_Hill,0.7,data/synthetic_probes/morphing/Amanda_Beard/Amanda_Beard_morph_0p7_2.jpg,True,0.63624,True,A,results/crise_maps/crise_tau0p1_Amanda_Beard_Amanda_Beard_morph_0p7_2_N1000_s8_p0.5_seed420301_saliency_norm.npy,0.8910465240478516,0.1923462599515915,0.19020556105488182,0.24408404376747198,0.09716318731278555,0.1100087783219782,0.06215819761461795
Allyson_Felix,morphing,Pervez_Musharraf,0.3,data/synthetic_probes/morphing/Allyson_Felix/Allyson_Felix_morph_0p3_0.jpg,True,0.152884,False,C,results/crise_maps/crise_tau0p1_Allyson_Felix_Allyson_Felix_morph_0p3_0_N1000_s8_p0.5_seed420302_saliency_norm.npy,0.8645009994506836,0.19486427307128906,0.2507886694753841,0.15560076775415588,0.06944837731202451,0.11080606895256044,0.08374107750096606
